First Name,Last Name,Title,Inventory ID,Year,Materials,Dimension: Dimension 1 - Height,Dimension: Dimension 1 - Width,Dimension: Dimension 1 - Depth,Dimension: Dimension 1 - Units,Dimension: Dimension 1 - Notes,Object Status,Location,Price: Price 1,Price: Price 1 - Notes,Price: Price 2,Price: Price 2 - Notes,Price: Price 3,Price: Price 3 - Notes,Cost 1 - Type,Cost 1 - Amount,Cost 1 - Currency,Cost 1 - Date,Cost 1 - Notes,Payable 1 - Amount,Payable 1 - Currency,Payable 1 - Date,Payable 1 - Notes,Payable 1 - Paid?,Insurance 1 - Amount,Insurance 1 - Currency,Insurance 1 - Date,Insurance 1 - Notes,Appraisal 1 - Amount,Appraisal 1 - Currency,Appraisal 1 - Date,Appraisal 1 - Notes,Additional Info
,,,7115                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp by Ignazio Gardella,7116                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wall lamp with two lights iby Gi? Ponti,7117                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7118                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7119                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Contemporary  kilim carpet,712                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7120                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7121                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7122                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chest of drawers,  Mod. C11 by Tito Agnoli",7123                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7124                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7125                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wikatoria stools by Martino Gamper,7126NCM                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7128                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Wall Lamp, Bon Bon by Draga & Aurel",7129                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Wall Lamp, Bon Bon by Draga & Aurel",7130                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Wall Lamp, Bon Bon by Draga & Aurel",7131                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7132                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7133                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Famiglia 11 by Maximilian Marchesani",7134                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7135                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Stool, Diskoi,  by Object of common interest",7136                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Stool, Diskoi,  by Object of common interest",7137                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Stool, Diskoi,  by Object of common interest",7138                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Stool, Diskoi,  by Object of common interest",7139                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Consolle, Afairesi by Objects of common interest",7140                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Famiglia 12 by Maximilian Marchesani",7141                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7142                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7143                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of bedside table by Dal Vera,7144                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low rattan table,7145                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Set consisting of two armchairs and a two-seater rattan sofa,7146                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7147BGSLIGHT             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7148NPSLIGHT             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wikatoria stool by Martino Gamper,7149NYSDARK              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7150NGO                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Wall Lamp, Bon Bon by Draga & Aurel",7151                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Sof? by Jos? Zanine Caldas,7152                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7153                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7154                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7155                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7156                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000 Extendable table by Gabriella Crespi,7157                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs mod. 589 by Gi? Ponti,7158                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7159                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7160                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7162                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Table lamp, Mod. Fungo by Gabriella Crespi",7163                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Pair of armchairs, Cheval by Gianni Moscatelli",7164                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7165                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pair of armchairs by M?veis Cimo,7166                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Famiglia by Maximilian Marchesani",7167                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7168                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7168                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7169                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7170                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7171                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Sofa, Curve by Joaquim Tenreiro",7172                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Pair of armchairs, Curva by Joaquim Tenreiro",7173                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7174                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7175                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7176BTC                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lotus Leaves by Gabriella Crespi,7177                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7178                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7179                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7180                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Stolol, Diskoi,  by Object of common interest",7181                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Pair of table lamp, Mod. Fungo by Gabriella Crespi",7182                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7183                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cubo magico coffee table by Gabriella Crespi,7184                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7185                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7186BTC                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7187CCM                  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7188                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7189                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Transition collection, carpet by Haynes Robinson",719                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7190                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7191                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7191                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Floor lamp, Mod. 9613 by Paavo Tynell",7192                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Pair of wall lamps, Mod. K8-11 by Paavo Tynell",7193                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7194                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7195                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7196                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7197                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7198                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7199                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bookshelfby Maarten De Ceulaer,7200                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7201                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7202                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7203                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7204                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7205                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7205                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7206                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7206                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table by Gabriella Crespi,7207                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7208                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TA'BU Stool by Studioutte,7209                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TA'BU Stool by Studioutte,7210                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tab? Stool, Coccodrillo by Studioutte",7211                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Consolle by Studioutte,7212                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Ceiling Lamp  by Filippo Carandini,7213                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Wall lamp by Filippo Carandini,7214                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp by Filippo Carandini,7215                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Rovi floor lamp, by Osanna Visconti",7216                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rovi Chandelier by Osanna Visconti,7217                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rovi mirror by Osanna Visconti,7218                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Low Table, Leaves by Osanna Visconti",7219                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Low Table, Leaves by Osanna Visconti",7220                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7221                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7221                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tapestry, Chonta, by Hechizoo",7222                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7223                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7224                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7225                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7226                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rita armchairs by Martino Gamper,7227                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7228                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7229                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7230                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7231                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7232                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bench by Paul Lazlo,7233                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7234                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7235                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7235                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7236                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Four pairs of wall lamps Mod. LP14 Ignazio Gardella,7237                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Famiglia by Maximilian Marchesani",7238                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7239                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7240                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7241                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7242                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7243                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7244                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair Cathedra Fexilis I by Martino Gamper,7245                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7246                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7247                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7248                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7249                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Contemporary Carpet Bidijar,725                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7250                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7251                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7252                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7253                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7254                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7255                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair Cathedra Fexilis II by Martino Gamper,7256                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7257                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7257                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7258                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7259                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bed on wheels by Gabriella Crespi,7260                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Metamorphosis Chandlier by Allegra Hicks,7261                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Metamorphosis Standing Light (5) by Allegra Hicks,7262                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Metamorphosis Standing Light (3) by Allegra Hicks,7263                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7264                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7264                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7265                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7265                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7266                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Velanova Chandelier by Joe Armitage",7267                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7268                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7269                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7270                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7271                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7272                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7273                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kaboochae by Jonathan Trayte,7275                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7276                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7276                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair by Gabriella Crespi,7277                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Floor lamp, Mod. Fungo by Gabriella Crespi",7278                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair IV by Andres Reisinger,7279                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair III by Andres Reisinger,7280                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair II by Andres Reisinger,7281                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair I by Andres Reisinger,7282                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7283                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7284                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7285                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7286                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7287                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7288                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7289                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7290                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7291CT                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7292CG                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7293CM                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7294                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7295                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Citron by Jonathan Trayte,7296                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7297                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7298                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7299                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7300                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7301                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7302                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7303                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7304                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7305                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7306                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7307                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low table by Gabriella Crespi,7308                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Low table by Gabriella Crespi,7309                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tribal Kilim carpet.,731                      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bosco consolle by Osanna Visconti,7310                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7311                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7312                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair by Vivai del Sud,7313                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7314                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Vetro soffiato e bronzo,7318                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Ceiling lamp, Sgraffito Chandelier by Analogia Project",7319                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7320                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7321                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7322                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7323                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Table lamp by Gabriella Crespi,7324                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7325                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7326                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7327                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7329                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7330                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7331                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7332                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair by Jos? Zanine Caldas,7333                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chair by Jos? Zanine Caldas,7334                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7335                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7336                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7337                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7338                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7339                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7340                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7341                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7342                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7343                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7344                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7345                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7346                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7347                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7348                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair by Franco Buzzi,7349                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair by Franco Buzzi,7350                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7351                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7352                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7353                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7354                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7355                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7356                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7357                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7358                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7359                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7360                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7361                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7362                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7363                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7364                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7365                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7366                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7367                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair by Gino Levi Montalcini and Giuseppe Pagano,7368                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Armchair by Gino Levi Montalcini and Giuseppe Pagano,7369                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7370                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7371                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7372                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7373                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7374                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7375                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7376                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7377                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7378                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7379                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lotus Leaves by Gabriella Crespi,7380                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7381                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7382                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7383                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,7384                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
